ecephys_unit_id DSI OSI preferred_angle max_mean_rate(Hz) Ave_Rate(Hz) cell_type firing_rate_sp
950923273 NaN NaN NaN 15.566666666666666 12.278333333333334 "L5 Exc" 2.7776751617078355
950923289 NaN NaN NaN 21.96 19.856666666666666 "L5 Exc" 6.342516351367018
950923341 NaN NaN NaN 3.006666666666667 2.283333333333333 "L5 Exc" 0.9204988987382866
950923360 NaN NaN NaN 16.66 13.88 "L5 Exc" 12.25379291562816
950923377 NaN NaN NaN 8.2 6.2683333333333335 "L5 Exc" 8.402760250179437
950923412 NaN NaN NaN 10.246666666666666 8.745 "L5 Exc" 7.827030029877673
950923429 NaN NaN NaN 11.22 10.106666666666667 "L5 Exc" 12.627013378207502
950923446 NaN NaN NaN 13.673333333333334 12.893333333333334 "L5 Exc" 17.27469599965518
950923495 NaN NaN NaN 9.7 5.083333333333333 "L5 Exc" 9.183231740685414
950923515 NaN NaN NaN 2.1533333333333333 1.0933333333333333 "L5 Exc" 0.8825631865478601
950923529 NaN NaN NaN 17.213333333333335 11.751666666666669 "L5 Exc" 13.8180831653628
950923546 NaN NaN NaN 2.42 1.6583333333333334 "L5 Exc" 3.6462913952445097
950923562 NaN NaN NaN 4.526666666666666 3.26 "L5 Exc" 8.043486740611282
950923577 NaN NaN NaN 6.34 5.531666666666666 "L5 PV" 13.95755269547466
950923630 NaN NaN NaN 6.493333333333333 4.966666666666667 "L5 Exc" 8.03288705632278
950923667 NaN NaN NaN 15.326666666666666 12.843333333333334 "L5 Exc" 14.207482093435118
950923687 NaN NaN NaN 4.426666666666667 3.8216666666666654 "L5 Exc" 8.3235415570759
950923725 NaN NaN NaN 9.96 4.74 "L5 Exc" 2.7916221147190217
950923751 NaN NaN NaN 12.54 5.7716666666666665 "L5 Exc" 5.848794214771028
950923765 NaN NaN NaN 6.06 3.3666666666666667 "L5 Exc" 2.888692907676877
950923781 NaN NaN NaN 9.326666666666666 7.193333333333333 "L5 PV" 10.507076520507203
950923830 NaN NaN NaN 5.493333333333333 4.424999999999999 "L5 Exc" 2.7029194935678778
950923858 NaN NaN NaN 19.71333333333333 17.111666666666665 "L5 PV" 28.74132288733199
950923872 NaN NaN NaN 9.186666666666667 3.0716666666666668 "L5 Exc" 1.6306777460678858
950923893 NaN NaN NaN 12.286666666666669 8.85 "L4 PV" 14.202461190351093
950923907 NaN NaN NaN 30.58 25.826666666666668 "L4 PV" 28.5321185921642
950923920 NaN NaN NaN 7.1066666666666665 3.905 "L4 Exc" 1.843229309958363
950923935 NaN NaN NaN 20.92 7.448333333333334 "L4 Exc" 1.440999185115754
950923972 NaN NaN NaN 25.453333333333333 22.6 "L4 Exc" 6.064135169263742
950923993 NaN NaN NaN 3.9133333333333336 2.171666666666667 "L4 Exc" 1.7695893980593
950924013 NaN NaN NaN 5.433333333333334 2.998333333333333 "L4 Exc" 2.1561989355293805
950924101 NaN NaN NaN 6.766666666666667 5.293333333333334 "L4 PV" 8.58351276120441
950924121 NaN NaN NaN 1.153333333333333 0.69 "L4 Exc" 0.8602480617299624
950924156 NaN NaN NaN 4.553333333333334 3.335 "L4 Exc" 8.64041632949005
950924170 NaN NaN NaN 2.373333333333333 1.5166666666666666 "L4 Exc" 1.3829798605892196
950924217 NaN NaN NaN 4.433333333333334 1.7933333333333334 "L4 Exc" 1.9659624964568008
950924254 NaN NaN NaN 3.2133333333333334 1.0416666666666667 "L4 Exc" 1.6295619898269909
950924304 NaN NaN NaN 4.14 3.375 "L4 PV" 8.782117372083702
950924344 NaN NaN NaN 6.44 4.8966666666666665 "L4 Exc" 5.004166740413594
950924392 NaN NaN NaN 29.69333333333333 26.98833333333333 "L4 PV" 4.097056916566046
950924477 NaN NaN NaN 11.96 5.008333333333334 "L4 Exc" 0.7146418722931789
950924576 NaN NaN NaN 8.633333333333333 3.2 "L2/3 Exc" 1.3450441483987932
950924630 NaN NaN NaN 4.92 1.6616666666666668 "L2/3 Exc" 0.5221739207388099
950924687 NaN NaN NaN 2.546666666666667 1.018333333333333 "L2/3 Exc" 0.9779603451443736
950924702 NaN NaN NaN 4.706666666666667 2.125 "L2/3 Exc" 0.5310999706659689
950924718 NaN NaN NaN 1.9266666666666667 1.1933333333333334 "L2/3 Exc" 1.582700227709405
950924734 NaN NaN NaN 0.1466666666666666 0.125 "L2/3 Exc" 0.5416996549544705
950924750 NaN NaN NaN 1.9533333333333327 1.538333333333333 "L2/3 Exc" 1.7489479076027443
950924782 NaN NaN NaN 1.3066666666666666 0.6916666666666667 "L2/3 Exc" 4.155634119213028
950924850 NaN NaN NaN 0.1733333333333333 0.0883333333333333 "L2/3 Exc" 0.3442108003160744
950924891 NaN NaN NaN 0.72 0.425 "L2/3 Exc" 0.59860322324011
950924912 NaN NaN NaN 11.44 10.528333333333332 "L2/3 PV" 4.6538192807725975
950924930 NaN NaN NaN 4.386666666666667 2.0616666666666665 "L2/3 Exc" 0.6281707636238246
950925146 NaN NaN NaN 0.1666666666666666 0.09 "L2/3 Exc" 0.0831238399466695
950925299 NaN NaN NaN 0.6933333333333334 0.2316666666666667 "L2/3 Exc" 0.1919100734339215
950925715 NaN NaN NaN 7.933333333333334 3.38 "L6 Exc" 3.5860405582361854
950925829 NaN NaN NaN 42.06666666666667 19.565 "L5 Exc" 6.754230404257234
950925846 NaN NaN NaN 13.406666666666666 10.486666666666666 "L5 Exc" 10.133856057927863
950925881 NaN NaN NaN 4.8 1.835 "L5 Exc" 2.4200752865010227
950925920 NaN NaN NaN 4.566666666666666 3.2833333333333337 "L4 Exc" 2.112126564014032
950925938 NaN NaN NaN 2.96 1.876666666666667 "L4 Exc" 2.213660381935467
950925972 NaN NaN NaN 0.8 0.455 "L4 Exc" 0.3336111160275729
950926007 NaN NaN NaN 1.893333333333333 0.9616666666666668 "L4 Exc" 0.4931642584755426
950926191 NaN NaN NaN 0.66 0.3766666666666666 "L4 Exc" 1.1776807122645594
950926205 NaN NaN NaN 0.7133333333333334 0.5433333333333333 "L4 Exc" 1.317150242376421
950926339 NaN NaN NaN 0.5733333333333334 0.235 "L2/3 Exc" 0.2661078634534319
950928146 NaN NaN NaN 8.106666666666667 6.711666666666666 "L6 Exc" 5.385753853156819
950928163 NaN NaN NaN 1.2533333333333334 1.0066666666666668 "L6 Exc" 3.8666521603718578
950928177 NaN NaN NaN 2.833333333333333 2.126666666666667 "L6 Exc" 4.907094561049035
950928339 NaN NaN NaN 7.473333333333334 5.573333333333334 "L6 Exc" 12.33356600223648
950928373 NaN NaN NaN 1.6 0.8616666666666666 "L6 Exc" 1.0047382110560836
950928389 NaN NaN NaN 0.2066666666666666 0.1466666666666666 "L6 Exc" 3.846568553709993
950928420 NaN NaN NaN 8.86 2.4966666666666666 "L6 Exc" 1.0465790582683026
950928454 NaN NaN NaN 11.28 7.08 "L6 PV" 0.3598312860250827
950928487 NaN NaN NaN 35.74 27.683333333333334 "L6 PV" 1.2725196332142847
950928621 NaN NaN NaN 4.84 1.33 "L6 Exc" 0.2064148462469466
950928785 NaN NaN NaN 7.773333333333333 5.668333333333333 "L5 Exc" 3.5414093080422093
950928833 NaN NaN NaN 4.8533333333333335 3.0666666666666664 "L5 Exc" 1.643508478495959
950928878 NaN NaN NaN 5.486666666666666 3.2216666666666662 "L5 PV" 0.6398860233655347
950928910 NaN NaN NaN 10.566666666666666 9.138333333333334 "L5 Exc" 8.280024724316709
950928926 NaN NaN NaN 43.11333333333334 33.685 "L5 PV" 7.601645121515933
950928945 NaN NaN NaN 13.533333333333331 10.018333333333333 "L5 PV" 3.7171408663335286
950928962 NaN NaN NaN 31.85333333333333 24.975 "L5 Exc" 11.757835944596346
950928979 NaN NaN NaN 15.24 7.603333333333333 "L5 Exc" 13.005808947446129
950928997 NaN NaN NaN 25.086666666666662 16.46 "L5 Exc" 23.11399975595539
950929025 NaN NaN NaN 96.44666666666669 90.63666666666668 "L5 PV" 16.71960254600268
950929055 NaN NaN NaN 4.246666666666667 4.08 "L5 Exc" 6.283379495349623
950929128 NaN NaN NaN 7.94 6.035 "L5 Exc" 9.993825826129196
950929145 NaN NaN NaN 11.14 7.611666666666666 "L5 Exc" 8.41447331335864
950929161 NaN NaN NaN 11.373333333333331 8.891666666666667 "L5 Exc" 9.01977090302874
950929176 NaN NaN NaN 8.28 6.215 "L5 Exc" 7.441534146183842
950929192 NaN NaN NaN 7.113333333333333 5.556666666666667 "L5 Exc" 12.885865185437767
950929212 NaN NaN NaN 1.6333333333333333 1.14 "L5 Exc" 3.2083561642329466
950929243 NaN NaN NaN 12.406666666666666 9.713333333333331 "L5 Exc" 14.678327080009227
950929260 NaN NaN NaN 9.32 7.871666666666666 "L5 PV" 6.343072437372388
950929299 NaN NaN NaN 0.3866666666666666 0.2333333333333333 "L6 Exc" 0.666106517111513
950929316 NaN NaN NaN 9.993333333333334 6.703333333333333 "L5 Exc" 6.120479130203384
950929335 NaN NaN NaN 19.8 17.921666666666667 "L5 Exc" 14.06800858867366
950929352 NaN NaN NaN 8.44 7.389999999999999 "L5 Exc" 3.280322421437963
950929367 NaN NaN NaN 7.806666666666667 6.433333333333333 "L5 Exc" 4.346427208405301
950929383 NaN NaN NaN 2.7666666666666666 2.078333333333333 "L5 Exc" 3.502357850644138
950929397 NaN NaN NaN 12.886666666666668 10.118333333333334 "L5 PV" 8.007780278455872
950929413 NaN NaN NaN 6.926666666666667 3.5133333333333336 "L5 Exc" 1.9832561578591767
950929417 NaN NaN NaN 7.606666666666666 3.135 "L6 Exc" 6.603045842991515
950929433 NaN NaN NaN 8.786666666666667 6.235 "L6 Exc" 3.6635858441133218
950929451 NaN NaN NaN 2.8 1.545 "L6 Exc" 0.2025097702776208
950929477 NaN NaN NaN 5.666666666666667 4.5616666666666665 "L5 Exc" 4.53610571576736
950929510 NaN NaN NaN 5.7 3.751666666666667 "L5 Exc" 5.1826862746868505
950929526 NaN NaN NaN 5.993333333333333 4.43 "L5 Exc" 6.432890789387951
950929536 NaN NaN NaN 10.693333333333332 7.088333333333333 "L6 PV" 8.302900581382453
950929542 NaN NaN NaN 10.26 8.421666666666667 "L5 Exc" 5.891191287480424
950929557 NaN NaN NaN 18.41333333333333 13.195 "L5 Exc" 10.571229517657818
950929583 NaN NaN NaN 26.026666666666667 18.08 "L5 PV" 9.075003947950572
950929599 NaN NaN NaN 0.42 0.37 "L5 PV" 1.5269125103301602
950929611 NaN NaN NaN 4.333333333333333 2.401666666666667 "L5 Exc" 3.6892469681920494
950929626 NaN NaN NaN 15.42 10.161666666666669 "L5 Exc" 10.971789675068784
950929630 NaN NaN NaN 9.606666666666667 8.356666666666667 "L5 Exc" 4.417835587647488
950929641 NaN NaN NaN 52.5 43.54 "L5 PV" 0.894836560675768
950929647 NaN NaN NaN 3.806666666666666 3.2750000000000004 "L5 Exc" 2.075863899688888
950929679 NaN NaN NaN 4.42 2.103333333333333 "L4 Exc" 1.7595470947645129
950929680 NaN NaN NaN 0.3933333333333333 0.3683333333333333 "L5 Exc" 0.5718251089106373
950929723 NaN NaN NaN 21.626666666666665 7.029999999999999 "L5 Exc" 2.962890881389653
950929753 NaN NaN NaN 11.433333333333334 7.236666666666666 "L4 PV" 2.9087756981934594
950929763 NaN NaN NaN 38.20666666666666 34.980000000000004 "L5 PV" 5.361766948039156
950929775 NaN NaN NaN 1.6933333333333334 1.3116666666666668 "L5 Exc" 1.325518496362609
950929802 NaN NaN NaN 3.453333333333333 2.2416666666666667 "L4 Exc" 2.841830342653909
950929820 NaN NaN NaN 9.88 8.386666666666667 "L4 PV" 15.323791883003056
950929833 NaN NaN NaN 10.113333333333332 4.525 "L5 Exc" 2.735834472290503
950929836 NaN NaN NaN 13.82 5.95 "L4 Exc" 0.4016721332373016
950929846 NaN NaN NaN 8.96 5.838333333333334 "L5 Exc" 7.954784612640758
950929851 NaN NaN NaN 2.953333333333333 1.9633333333333327 "L4 Exc" 1.5670791975883058
950929870 NaN NaN NaN 17.14666666666667 14.553333333333336 "L4 PV" 23.16253513872156
950929874 NaN NaN NaN 3.273333333333333 2.0766666666666667 "L5 Exc" 6.952835446198314
950929889 NaN NaN NaN 1.38 1.1366666666666667 "L5 Exc" 0.8195230097460743
950929908 NaN NaN NaN 2.473333333333333 1.4733333333333334 "L4 Exc" 2.246574556314741
950929916 NaN NaN NaN 13.0 11.245 "L5 Exc" 10.733017824713905
950929932 NaN NaN NaN 0.8133333333333334 0.6566666666666666 "L5 Exc" 6.1349860709173445
950929943 NaN NaN NaN 2.966666666666667 2.6383333333333336 "L5 Exc" 3.375720716115381
950929947 NaN NaN NaN 0.8933333333333333 0.605 "L4 Exc" 1.4421145339144787
950929988 NaN NaN NaN 0.62 0.4116666666666667 "L5 Exc" 0.9377931786134452
950930027 NaN NaN NaN 13.473333333333333 9.673333333333334 "L4 Exc" 14.37261490816073
950930042 NaN NaN NaN 4.073333333333333 2.3766666666666665 "L4 Exc" 6.716295108463573
950930055 NaN NaN NaN 2.966666666666667 1.8416666666666668 "L4 Exc" 0.9015310985361852
950930071 NaN NaN NaN 45.513333333333335 39.80833333333334 "L4 PV" 25.970343873178525
950930096 NaN NaN NaN 30.16 26.578333333333333 "L4 PV" 1.9548050552418272
950930105 0.2067454211054544 0.1259959106308517 180.0 11.9 6.395833333333333 "L6 PV" 7.8759467415113535
950930110 NaN NaN NaN 3.1933333333333334 2.1633333333333336 "L4 Exc" 2.35647732686686
950930144 NaN NaN NaN 0.3933333333333333 0.2933333333333333 "L4 Exc" 0.5790773254171099
950930145 0.0573142065308635 0.0358114547334128 135.0 9.266666666666667 7.391666666666667 "L6 SST" 12.616674088982757
950930154 NaN NaN NaN 12.346666666666666 5.395 "L4 Exc" 3.907378597863516
950930160 NaN NaN NaN 2.54 1.8383333333333327 "L4 Exc" 1.328865307460073
950930170 NaN NaN NaN 3.26 2.428333333333333 "L4 Exc" 6.743631138060277
950930184 NaN NaN NaN 6.033333333333333 5.158333333333333 "L4 Exc" 6.141122730622727
950930192 NaN NaN NaN 0.4333333333333333 0.2683333333333333 "L4 Exc" 0.5149213596917075
950930198 NaN NaN NaN 1.1466666666666667 0.7533333333333333 "L4 Exc" 1.2083640838053076
950930215 0.0186040859165078 0.0671941341620697 270.0 21.83333333333333 14.795833333333334 "L6 Exc" 2.8664863031222425
950930223 NaN NaN NaN 2.6733333333333333 0.86 "L4 Exc" 0.6103184913355666
950930227 NaN NaN NaN 0.42 0.31 "L4 Exc" 0.7085052568941554
950930237 0.0292133657673437 0.6951763347935181 225.0 28.5 9.479166666666666 "L6 Exc" 0.1688195058329205
950930243 NaN NaN NaN 7.886666666666667 6.846666666666668 "L4 PV" 10.516557477300518
950930264 NaN NaN NaN 6.706666666666667 5.875 "L4 PV" 6.945580637228341
950930276 0.0294812341548947 0.3368961160203567 225.0 19.83333333333333 11.120833333333334 "L6 Exc" 5.746753790394111
950930284 NaN NaN NaN 7.86 6.993333333333333 "L4 PV" 6.878635281688791
950930303 NaN NaN NaN 10.646666666666668 7.206666666666667 "L4 PV" 22.98960089082776
950930319 NaN NaN NaN 4.846666666666667 2.435 "L4 Exc" 1.1369552882466951
950930322 0.0324066903877239 0.0498804788503904 0.0 4.9 3.729166666666667 "L6 PV" 5.801874729049178
950930340 0.0281867697811096 0.4734635940240411 45.0 17.1 7.408333333333334 "L6 Exc" 0.1963818741321728
950930358 0.0709694236732249 0.0733051697559087 135.0 10.366666666666667 6.654166666666667 "L6 Exc" 10.8492372217932
950930360 NaN NaN NaN 2.88 1.9116666666666664 "L4 Exc" 3.1765582147679696
950930375 0.0451820845132316 0.2101449491517205 0.0 4.066666666666666 2.833333333333333 "L6 Exc" 3.352273044396565
950930392 0.0525184218400645 0.3492798411479507 270.0 7.766666666666667 3.6374999999999993 "L6 Exc" 1.1472835804563783
950930396 0.0875607913087838 0.2430062056922097 0.0 7.266666666666667 4.75 "L6 Exc" 0.9750181403330864
950930398 NaN NaN NaN 20.113333333333333 16.491666666666667 "L4 Exc" 14.373172786315765
950930407 0.0109321715423682 0.055607005718052 180.0 65.8 58.07083333333334 "L6 PV" 39.74493508752186
950930420 NaN NaN NaN 3.2066666666666666 2.4133333333333336 "L4 Exc" 1.4276097068809095
950930423 0.2028316817747663 0.5057264470939459 270.0 1.0666666666666669 0.4208333333333333 "L6 Exc" 0.0344529603740654
950930424 0.2073905861682645 0.5292369682116083 270.0 2.2333333333333334 0.6625 "L6 PV" 0.2411705647466998
950930437 0.3162277660168378 7.815084539586404e-17 315.0 0.1 0.0416666666666666 "L6 Exc" 4.248050014122265
950930454 0.013184663811287 0.6828186431918057 135.0 6.9 3.2875 "L6 Exc" 0.0826871048977569
950930456 NaN NaN NaN 4.173333333333333 1.2599999999999998 "L4 Exc" 1.0449054243798137
950930493 NaN NaN NaN 4.7 1.596666666666667 "L4 Exc" 2.5110087106959647
950930508 NaN NaN NaN 18.41333333333333 16.78 "L4 PV" 2.7051502417606605
950930522 0.0952748988095584 0.72406064914982 225.0 37.2 11.225 "L6 Exc" 0.3858731561895326
950930558 NaN NaN NaN 10.213333333333331 8.083333333333332 "L2/3 PV" 0.4457444923008389
950930570 0.2679089372306231 0.1041666666666667 90.0 0.8333333333333334 0.3999999999999999 "L6 Exc" 4.788958357113039
950930602 0.0265188175309553 0.1216818940432464 0.0 2.466666666666667 1.7875 "L6 Exc" 4.468546035378138
950930606 NaN NaN NaN 0.4 0.1783333333333333 "L2/3 Exc" 0.4128296924938933
950930631 0.0685534314987638 0.4254426557085459 315.0 1.6666666666666667 0.7250000000000001 "L6 Exc" 2.559853280097113
950930646 0.4247025259512798 0.7142857142857143 135.0 0.4333333333333333 0.0875 "L6 Exc" 0.0620152880777228
950930713 0.1099827254266573 0.2590927065520735 225.0 1.1333333333333333 0.5791666666666667 "L6 Exc" 1.3436645750173275
950930728 NaN NaN NaN 0.0866666666666666 0.0616666666666666 "L2/3 Exc" 1.0075276008702316
950930747 0.0932557547332662 0.4287851315137153 0.0 29.133333333333333 14.233333333333334 "L6 Exc" 0.0895776383344885
950930778 0.0904530752116023 0.1637440996723692 90.0 1.3666666666666667 0.8666666666666667 "L6 Exc" 3.6485661152393583
950930787 NaN NaN NaN 1.76 0.6183333333333334 "L2/3 Exc" 0.8089230461028991
950930792 0.3104943903608299 0.6126394513897421 45.0 7.666666666666667 2.1916666666666664 "L6 Exc" 0.8509875641776408
950930793 NaN NaN NaN 1.9266666666666667 1.3250000000000002 "L2/3 PV" 5.198308648613969
950930795 0.0799792048850943 0.2864386957363212 270.0 23.766666666666666 14.366666666666667 "L5 PV" 3.906965706419018
950930806 0.0999734604881703 0.3824467024800492 0.0 24.966666666666665 12.341666666666663 "L6 PV" 30.160101768465857
950930821 0.1943733870598673 0.0822026422593515 0.0 12.533333333333331 7.616666666666666 "L6 PV" 18.676937592740853
950930846 NaN NaN NaN 2.7066666666666666 1.5949999999999998 "L2/3 PV" 4.2091906797373255
950930848 NaN NaN NaN 6.833333333333333 5.206666666666666 "L2/3 PV" 4.399425614874112
950930852 0.0582164436544301 0.7284908930470594 225.0 28.7 8.616666666666665 "L6 Exc" 2.005160981179704
950930859 NaN NaN NaN 2.32 1.3516666666666666 "L2/3 Exc" 0.9997176538223044
950930866 0.0506033336864222 0.5333527549496805 0.0 19.866666666666667 9.479166666666666 "L5 Exc" 1.3884543030748362
950930884 0.0797397245366309 0.1282764376743818 90.0 2.533333333333333 1.9208333333333327 "L6 Exc" 0.1481476326301156
950930888 0.0951494715029334 0.6813274634995468 90.0 15.6 5.408333333333334 "L5 Exc" 0.0378982564114719
950930889 NaN NaN NaN 2.72 2.1366666666666667 "L2/3 Exc" 2.691762098042756
950930900 0.1536854307974582 0.8319885218431261 90.0 41.7 10.5 "L5 Exc" 6.146404107258749
950930902 NaN NaN NaN 0.04 0.0216666666666666 "L2/3 Exc" 0.0451881305578162
950930919 0.0164987730578339 0.4062206217717769 270.0 1.5666666666666669 0.7249999999999999 "L5 Exc" 3.452184369659903
950930927 NaN NaN NaN 0.28 0.1066666666666666 "L2/3 Exc" 0.0797765486846307
950930935 0.1604298722875053 0.8604149422995022 90.0 15.266666666666667 3.641666666666667 "L5 Exc" 6.46681642899365
950930945 NaN NaN NaN 1.4066666666666667 1.05 "L2/3 Exc" 3.1815791181632824
950930963 NaN NaN NaN 1.6866666666666668 1.3483333333333332 "L2/3 Exc" 0.8736368897911311
950930964 0.0752520791769032 0.1901218459499251 45.0 29.4 20.629166666666663 "L5 PV" 12.520205799935372
950930971 0.0282052846172335 0.2356772495491252 0.0 71.56666666666666 51.7625 "L6 PV" 13.677816314919976
950930977 NaN NaN NaN 3.066666666666667 0.9366666666666668 "L2/3 Exc" 0.269455148881793
950930979 NaN NaN NaN 14.333333333333334 12.083333333333332 "L2/3 PV" 3.754518689843111
950930985 0.0460567799558269 0.2301940747562238 225.0 58.23333333333333 39.82083333333334 "L5 PV" 32.661406434614015
950931001 NaN NaN NaN 10.74 7.503333333333334 "L2/3 PV" 5.22396924393624
950931004 0.1800194841593713 0.2900109871967345 270.0 18.3 8.200000000000001 "L5 Exc" 0.127475953384042
950931005 0.1015181655855229 0.4681388320768583 135.0 1.6333333333333333 0.5874999999999999 "L5 Exc" 0.5650281802636967
950931020 0.1111337441397035 0.2257505364597456 315.0 1.0666666666666669 0.6375 "L5 Exc" 2.211878608105447
950931035 NaN NaN NaN 1.4 1.1983333333333333 "L2/3 Exc" 7.381843747420051
950931043 0.1002506692941155 0.1331565282073672 180.0 9.333333333333334 6.116666666666666 "L5 PV" 4.093011692438971
950931048 NaN NaN NaN 4.493333333333333 3.853333333333333 "L2/3 PV" 13.86494101020369
950931054 0.0402361539521545 0.1322572573724516 270.0 4.6 3.183333333333333 "L5 Exc" 1.7846621791255786
950931067 NaN NaN NaN 9.76 7.03 "L2/3 PV" 12.056300654710174
950931116 0.1302980915093531 0.7716795590875073 90.0 18.133333333333333 4.6291666666666655 "L5 Exc" 0.5753640616099838
