timestamps population node_ids
4836.276396049337 inputs 7
4924.704399808231 inputs 7
4977.265991203258 inputs 7
16.82261302648242 inputs 8
208.48134803194452 inputs 8
337.49036719744385 inputs 8
667.1733485406145 inputs 8
775.7883056124795 inputs 8
875.2215855705821 inputs 8
1359.5518040036595 inputs 8
1450.3358591528129 inputs 8
1489.5462902850638 inputs 8
1528.6215918132614 inputs 8
1534.7702098292827 inputs 8
1667.7171643976367 inputs 8
1848.6372229018118 inputs 8
1887.4761717669398 inputs 8
1981.0577486371017 inputs 8
2192.846171689549 inputs 8
2303.7751016119432 inputs 8
2318.234412964933 inputs 8
2387.7980325761687 inputs 8
2535.567869544568 inputs 8
2727.3202181233587 inputs 8
2854.6301662353967 inputs 8
2868.157036918983 inputs 8
2898.408135655816 inputs 8
2906.0090678685547 inputs 8
2957.6626278072417 inputs 8
3056.9207467964884 inputs 8
3131.7307136170775 inputs 8
3159.3102459611464 inputs 8
3173.544952281263 inputs 8
3188.9446815972537 inputs 8
3226.367097475447 inputs 8
3538.8236966973595 inputs 8
3588.4107731721315 inputs 8
3602.004587371391 inputs 8
3660.881953741919 inputs 8
3692.545426820714 inputs 8
3793.4097878452535 inputs 8
3798.553749252164 inputs 8
3859.110217245578 inputs 8
3929.8546149684316 inputs 8
4011.2386542603635 inputs 8
4134.596860677491 inputs 8
4423.406435608139 inputs 8
4480.6088487264515 inputs 8
4482.052659256946 inputs 8
4679.189332102895 inputs 8
4685.638625779037 inputs 8
4760.502036038577 inputs 8
4790.748505914314 inputs 8
4805.01650904873 inputs 8
4847.121442886809 inputs 8
4901.644360397694 inputs 8
4921.2116901456 inputs 8
146.31757326630475 inputs 9
176.26355575817732 inputs 9
243.36465766319282 inputs 9
330.05943434866435 inputs 9
372.69627657475644 inputs 9
386.8448902862936 inputs 9
470.9735893729752 inputs 9
597.8219521332824 inputs 9
616.8085145518143 inputs 9
627.9907477652931 inputs 9
648.3751642143218 inputs 9
688.1298085001895 inputs 9
751.9825603795732 inputs 9
857.5266169989934 inputs 9
894.5113288502782 inputs 9
1021.8190044428754 inputs 9
1121.1827036705163 inputs 9
1626.7704351582977 inputs 9
1678.2527812202688 inputs 9
1682.328430775614 inputs 9
1852.3477048615368 inputs 9
2027.1718092698557 inputs 9
2065.295939279698 inputs 9
2111.410749951121 inputs 9
2164.729333726161 inputs 9
2284.2556458811114 inputs 9
2348.3856790002014 inputs 9
2527.9639776940844 inputs 9
2628.5643203294917 inputs 9
2920.577436172634 inputs 9
2975.3483896082353 inputs 9
2977.298453127234 inputs 9
3093.532639839968 inputs 9
3111.9635787271122 inputs 9
3330.571412500713 inputs 9
3650.437164041797 inputs 9
4147.936264545665 inputs 9
4217.474395225056 inputs 9
4297.39434760979 inputs 9
4306.2602954669 inputs 9
4398.70110124593 inputs 9
4632.674046839674 inputs 9
4640.784571483952 inputs 9
4644.306242546105 inputs 9
