timestamps population node_ids
900.940562403888 inputs 6
1026.5208343784986 inputs 6
1122.9466630821732 inputs 6
1623.8103090701704 inputs 6
1741.0178598463606 inputs 6
1763.0780139748404 inputs 6
1994.7782866370505 inputs 6
2294.344514210438 inputs 6
2367.7623174667615 inputs 6
2918.8779026868224 inputs 6
2975.789195867969 inputs 6
2983.4245122145303 inputs 6
3117.7127616605 inputs 6
3280.352020515157 inputs 6
3476.911352489286 inputs 6
3507.7460908785474 inputs 6
3817.8015048368197 inputs 6
3820.725676419992 inputs 6
3844.752935412931 inputs 6
3899.258206502838 inputs 6
4112.6512207111655 inputs 6
4387.612037440723 inputs 6
4388.2174912973005 inputs 6
4466.688886117263 inputs 6
4495.827667058845 inputs 6
4647.507904201177 inputs 6
4735.66322062824 inputs 6
4746.368800581936 inputs 6
4758.151991752502 inputs 6
4797.525499440656 inputs 6
4958.707882581059 inputs 6
4961.406266404641 inputs 6
196.78333131545378 inputs 7
259.4613814240965 inputs 7
400.1806855534357 inputs 7
477.575671003756 inputs 7
633.963262019247 inputs 7
671.5386777142263 inputs 7
914.0101853090266 inputs 7
1010.5375008153151 inputs 7
1120.6289076662097 inputs 7
1320.7850715206848 inputs 7
1339.3548105596997 inputs 7
1516.7067058403015 inputs 7
1767.5624269561874 inputs 7
1777.5790298415611 inputs 7
1892.1107864046576 inputs 7
2290.358668786042 inputs 7
2458.03018278504 inputs 7
2637.9571002201774 inputs 7
2668.050920526474 inputs 7
2778.6559690435556 inputs 7
2857.518527337456 inputs 7
3014.4369767153607 inputs 7
3347.9522006163666 inputs 7
3572.12238409876 inputs 7
3757.1410490502867 inputs 7
3837.9515047050145 inputs 7
3865.1630774563896 inputs 7
4047.4073428830184 inputs 7
4143.891788285425 inputs 7
4172.764573177413 inputs 7
4179.568072704772 inputs 7
4341.79297912195 inputs 7
4352.579340756323 inputs 7
4355.364500760169 inputs 7
4374.6311933430015 inputs 7
4413.310299524515 inputs 7
4546.437936358666 inputs 7
4566.778087073288 inputs 7
4684.0310046757495 inputs 7
4960.874333408624 inputs 7
267.24467063242054 inputs 8
404.9686075449166 inputs 8
408.82969394878177 inputs 8
486.8970756938723 inputs 8
600.5533707145688 inputs 8
731.1322968054718 inputs 8
896.0964446045683 inputs 8
911.9955518060058 inputs 8
926.7757506884194 inputs 8
1193.3405881046122 inputs 8
1218.267125627806 inputs 8
1554.3662659818585 inputs 8
1744.5943994871666 inputs 8
1758.3581142552023 inputs 8
1844.2552546172863 inputs 8
1879.2295895255945 inputs 8
2166.4941665412907 inputs 8
2249.8314836458844 inputs 8
2265.412017882366 inputs 8
2271.819633044146 inputs 8
2443.1123192000236 inputs 8
2503.667921857927 inputs 8
2601.589521428822 inputs 8
2713.913131245242 inputs 8
2727.239063268873 inputs 8
3041.1272187988557 inputs 8
3175.8871259596554 inputs 8
3315.909476911565 inputs 8
3463.969398541556 inputs 8
3473.237889541451 inputs 8
3640.2987651429726 inputs 8
3753.953879536284 inputs 8
3948.777983167161 inputs 8
3976.5318735725314 inputs 8
4003.003029125495 inputs 8
4161.989039207051 inputs 8
4352.33853881902 inputs 8
4501.682042580192 inputs 8
4522.302469373706 inputs 8
4525.358854636832 inputs 8
4541.94301403961 inputs 8
4627.810726690994 inputs 8
4632.851913256488 inputs 8
4707.600336795442 inputs 8
4921.984699617482 inputs 8
255.9241067920598 inputs 9
289.3148701899595 inputs 9
448.9313875264683 inputs 9
451.3487781378317 inputs 9
539.2568201443431 inputs 9
555.8371245437821 inputs 9
694.9579068297679 inputs 9
795.4410836660275 inputs 9
849.2467777002688 inputs 9
860.4068779919266 inputs 9
909.3362163825136 inputs 9
944.4599762284556 inputs 9
972.7600049419416 inputs 9
992.9055621472754 inputs 9
1002.7941803591489 inputs 9
1074.2775164135971 inputs 9
1196.8391946820843 inputs 9
1396.1457272093037 inputs 9
1429.6186460536264 inputs 9
1858.8418998234251 inputs 9
1973.4092669096003 inputs 9
1983.8592112055064 inputs 9
2030.4495759273677 inputs 9
2048.5026134702293 inputs 9
2225.2827921620055 inputs 9
2291.3845409813566 inputs 9
2343.593294368196 inputs 9
2352.2865667884075 inputs 9
2396.964228954828 inputs 9
2440.4528658929426 inputs 9
2536.332318107506 inputs 9
2741.074738685201 inputs 9
2848.562526608768 inputs 9
3051.1362189608226 inputs 9
3560.5479112381618 inputs 9
3623.421190111692 inputs 9
3692.422517428932 inputs 9
3726.9311553832244 inputs 9
3760.8466854963635 inputs 9
3782.168001054317 inputs 9
3933.298186687567 inputs 9
3996.2830235567944 inputs 9
4087.1701519806898 inputs 9
4123.453775673505 inputs 9
4191.914466228442 inputs 9
4253.888934778286 inputs 9
4564.892879426465 inputs 9
4784.943440843298 inputs 9
4882.214677184386 inputs 9
4938.2105795118405 inputs 9
