timestamps population node_ids
415.5 lgn 0
415.75 lgn 0
417.5 lgn 0
420.0 lgn 0
421.5 lgn 0
422.25 lgn 0
424.0 lgn 0
424.25 lgn 0
424.5 lgn 0
425.25 lgn 0
425.5 lgn 0
426.25 lgn 0
426.5 lgn 0
434.0 lgn 0
436.5 lgn 0
436.75 lgn 0
438.75 lgn 0
439.0 lgn 0
439.25 lgn 0
440.25 lgn 0
441.5 lgn 0
442.25 lgn 0
442.5 lgn 0
442.75 lgn 0
443.0 lgn 0
444.0 lgn 0
444.5 lgn 0
445.75 lgn 0
446.75 lgn 0
449.0 lgn 0
449.5 lgn 0
449.75 lgn 0
450.0 lgn 0
450.25 lgn 0
452.5 lgn 0
452.75 lgn 0
453.75 lgn 0
454.75 lgn 0
455.0 lgn 0
455.25 lgn 0
457.0 lgn 0
459.0 lgn 0
460.0 lgn 0
460.75 lgn 0
461.25 lgn 0
462.0 lgn 0
462.25 lgn 0
462.75 lgn 0
463.25 lgn 0
464.25 lgn 0
464.75 lgn 0
465.0 lgn 0
465.5 lgn 0
467.25 lgn 0
468.25 lgn 0
469.75 lgn 0
470.5 lgn 0
470.75 lgn 0
471.0 lgn 0
471.25 lgn 0
471.75 lgn 0
472.5 lgn 0
474.75 lgn 0
475.25 lgn 0
475.5 lgn 0
475.75 lgn 0
476.0 lgn 0
476.25 lgn 0
477.0 lgn 0
477.5 lgn 0
478.5 lgn 0
480.25 lgn 0
481.0 lgn 0
481.75 lgn 0
482.0 lgn 0
482.5 lgn 0
483.5 lgn 0
484.5 lgn 0
484.75 lgn 0
485.75 lgn 0
486.0 lgn 0
487.0 lgn 0
487.25 lgn 0
487.5 lgn 0
489.75 lgn 0
490.5 lgn 0
490.75 lgn 0
492.75 lgn 0
493.5 lgn 0
495.0 lgn 0
495.5 lgn 0
496.0 lgn 0
498.5 lgn 0
499.25 lgn 0
499.5 lgn 0
500.5 lgn 0
501.5 lgn 0
502.25 lgn 0
503.25 lgn 0
503.5 lgn 0
503.75 lgn 0
504.0 lgn 0
504.25 lgn 0
506.75 lgn 0
507.5 lgn 0
507.75 lgn 0
510.5 lgn 0
513.25 lgn 0
513.5 lgn 0
514.25 lgn 0
514.5 lgn 0
515.0 lgn 0
515.75 lgn 0
516.75 lgn 0
517.25 lgn 0
518.25 lgn 0
518.75 lgn 0
519.25 lgn 0
519.5 lgn 0
519.75 lgn 0
521.5 lgn 0
521.75 lgn 0
522.75 lgn 0
523.75 lgn 0
524.5 lgn 0
524.75 lgn 0
525.25 lgn 0
527.0 lgn 0
527.25 lgn 0
529.5 lgn 0
530.5 lgn 0
531.5 lgn 0
531.75 lgn 0
533.25 lgn 0
534.5 lgn 0
536.0 lgn 0
539.25 lgn 0
540.0 lgn 0
541.5 lgn 0
543.75 lgn 0
546.25 lgn 0
546.75 lgn 0
548.25 lgn 0
549.75 lgn 0
550.25 lgn 0
550.5 lgn 0
551.25 lgn 0
552.75 lgn 0
554.75 lgn 0
555.0 lgn 0
555.25 lgn 0
555.75 lgn 0
556.0 lgn 0
556.25 lgn 0
556.5 lgn 0
557.25 lgn 0
557.5 lgn 0
558.25 lgn 0
559.0 lgn 0
560.5 lgn 0
560.75 lgn 0
561.25 lgn 0
561.5 lgn 0
562.25 lgn 0
562.75 lgn 0
563.0 lgn 0
563.75 lgn 0
564.25 lgn 0
565.0 lgn 0
565.25 lgn 0
566.25 lgn 0
568.25 lgn 0
568.5 lgn 0
569.25 lgn 0
570.0 lgn 0
570.75 lgn 0
571.75 lgn 0
573.25 lgn 0
573.75 lgn 0
577.5 lgn 0
578.75 lgn 0
580.75 lgn 0
581.25 lgn 0
581.75 lgn 0
582.5 lgn 0
583.5 lgn 0
584.5 lgn 0
585.0 lgn 0
585.5 lgn 0
585.75 lgn 0
586.0 lgn 0
586.75 lgn 0
587.0 lgn 0
588.25 lgn 0
589.25 lgn 0
591.0 lgn 0
591.25 lgn 0
592.5 lgn 0
593.25 lgn 0
594.0 lgn 0
595.5 lgn 0
596.0 lgn 0
597.25 lgn 0
600.25 lgn 0
601.0 lgn 0
603.0 lgn 0
603.75 lgn 0
604.0 lgn 0
604.25 lgn 0
605.75 lgn 0
607.25 lgn 0
609.75 lgn 0
610.25 lgn 0
611.0 lgn 0
611.25 lgn 0
614.25 lgn 0
614.5 lgn 0
615.5 lgn 0
616.25 lgn 0
620.0 lgn 0
620.5 lgn 0
620.75 lgn 0
621.5 lgn 0
623.5 lgn 0
623.75 lgn 0
629.75 lgn 0
631.0 lgn 0
631.75 lgn 0
635.75 lgn 0
636.25 lgn 0
637.0 lgn 0
637.25 lgn 0
638.25 lgn 0
638.5 lgn 0
638.75 lgn 0
639.0 lgn 0
640.0 lgn 0
640.75 lgn 0
641.0 lgn 0
641.5 lgn 0
642.75 lgn 0
643.5 lgn 0
644.5 lgn 0
644.75 lgn 0
646.75 lgn 0
647.25 lgn 0
647.75 lgn 0
650.5 lgn 0
653.0 lgn 0
655.75 lgn 0
656.25 lgn 0
658.25 lgn 0
659.5 lgn 0
661.5 lgn 0
663.75 lgn 0
664.5 lgn 0
664.75 lgn 0
665.5 lgn 0
665.75 lgn 0
666.0 lgn 0
667.0 lgn 0
668.5 lgn 0
668.75 lgn 0
669.0 lgn 0
669.75 lgn 0
670.0 lgn 0
671.25 lgn 0
672.0 lgn 0
672.5 lgn 0
674.75 lgn 0
675.25 lgn 0
677.5 lgn 0
677.75 lgn 0
678.5 lgn 0
678.75 lgn 0
679.5 lgn 0
679.75 lgn 0
680.0 lgn 0
680.5 lgn 0
681.5 lgn 0
683.75 lgn 0
686.0 lgn 0
686.75 lgn 0
687.25 lgn 0
688.5 lgn 0
689.5 lgn 0
691.0 lgn 0
691.75 lgn 0
692.25 lgn 0
696.25 lgn 0
696.5 lgn 0
698.0 lgn 0
699.25 lgn 0
700.5 lgn 0
701.25 lgn 0
702.0 lgn 0
702.25 lgn 0
703.0 lgn 0
703.25 lgn 0
706.75 lgn 0
707.25 lgn 0
709.0 lgn 0
709.25 lgn 0
709.75 lgn 0
710.5 lgn 0
711.0 lgn 0
711.75 lgn 0
714.5 lgn 0
715.25 lgn 0
715.75 lgn 0
716.5 lgn 0
717.75 lgn 0
720.25 lgn 0
721.0 lgn 0
722.75 lgn 0
723.0 lgn 0
723.25 lgn 0
724.25 lgn 0
724.5 lgn 0
726.0 lgn 0
726.25 lgn 0
726.5 lgn 0
726.75 lgn 0
727.25 lgn 0
728.5 lgn 0
730.0 lgn 0
731.25 lgn 0
732.5 lgn 0
734.5 lgn 0
734.75 lgn 0
735.0 lgn 0
736.25 lgn 0
737.5 lgn 0
738.0 lgn 0
738.25 lgn 0
739.0 lgn 0
739.75 lgn 0
741.25 lgn 0
741.5 lgn 0
742.5 lgn 0
744.25 lgn 0
744.75 lgn 0
745.25 lgn 0
745.5 lgn 0
746.25 lgn 0
746.5 lgn 0
746.75 lgn 0
747.0 lgn 0
747.5 lgn 0
748.75 lgn 0
750.0 lgn 0
750.5 lgn 0
751.5 lgn 0
752.0 lgn 0
752.25 lgn 0
753.75 lgn 0
755.75 lgn 0
756.25 lgn 0
757.5 lgn 0
760.0 lgn 0
760.25 lgn 0
762.75 lgn 0
765.0 lgn 0
765.25 lgn 0
766.0 lgn 0
767.75 lgn 0
771.0 lgn 0
771.25 lgn 0
771.5 lgn 0
774.0 lgn 0
775.0 lgn 0
775.25 lgn 0
777.75 lgn 0
778.5 lgn 0
778.75 lgn 0
780.25 lgn 0
780.5 lgn 0
781.5 lgn 0
781.75 lgn 0
782.25 lgn 0
782.75 lgn 0
783.25 lgn 0
784.25 lgn 0
787.5 lgn 0
788.0 lgn 0
788.75 lgn 0
790.5 lgn 0
791.0 lgn 0
792.75 lgn 0
797.0 lgn 0
797.75 lgn 0
798.5 lgn 0
798.75 lgn 0
800.25 lgn 0
801.0 lgn 0
803.5 lgn 0
804.5 lgn 0
804.75 lgn 0
806.0 lgn 0
806.5 lgn 0
806.75 lgn 0
808.25 lgn 0
809.75 lgn 0
810.0 lgn 0
810.5 lgn 0
812.0 lgn 0
813.75 lgn 0
815.75 lgn 0
816.5 lgn 0
817.75 lgn 0
820.0 lgn 0
820.25 lgn 0
820.75 lgn 0
821.5 lgn 0
821.75 lgn 0
823.25 lgn 0
823.75 lgn 0
825.0 lgn 0
825.25 lgn 0
825.75 lgn 0
826.0 lgn 0
826.75 lgn 0
828.0 lgn 0
829.0 lgn 0
829.5 lgn 0
831.25 lgn 0
831.5 lgn 0
831.75 lgn 0
832.25 lgn 0
833.0 lgn 0
837.25 lgn 0
838.0 lgn 0
839.0 lgn 0
839.25 lgn 0
839.5 lgn 0
840.75 lgn 0
841.0 lgn 0
841.5 lgn 0
842.0 lgn 0
842.5 lgn 0
842.75 lgn 0
844.25 lgn 0
846.0 lgn 0
846.75 lgn 0
847.75 lgn 0
848.5 lgn 0
849.25 lgn 0
850.0 lgn 0
850.75 lgn 0
851.0 lgn 0
851.25 lgn 0
851.5 lgn 0
851.75 lgn 0
852.75 lgn 0
853.5 lgn 0
854.0 lgn 0
854.75 lgn 0
855.0 lgn 0
855.75 lgn 0
857.25 lgn 0
857.5 lgn 0
858.75 lgn 0
862.0 lgn 0
863.25 lgn 0
863.75 lgn 0
864.5 lgn 0
866.5 lgn 0
867.0 lgn 0
867.25 lgn 0
867.75 lgn 0
871.5 lgn 0
872.0 lgn 0
873.0 lgn 0
873.5 lgn 0
874.75 lgn 0
876.0 lgn 0
876.25 lgn 0
878.0 lgn 0
880.5 lgn 0
881.25 lgn 0
882.5 lgn 0
883.5 lgn 0
884.5 lgn 0
886.25 lgn 0
887.25 lgn 0
887.5 lgn 0
888.25 lgn 0
889.25 lgn 0
889.5 lgn 0
890.25 lgn 0
891.25 lgn 0
891.75 lgn 0
893.75 lgn 0
894.25 lgn 0
896.0 lgn 0
896.5 lgn 0
897.25 lgn 0
898.0 lgn 0
899.5 lgn 0
900.5 lgn 0
900.75 lgn 0
902.75 lgn 0
905.0 lgn 0
905.25 lgn 0
905.75 lgn 0
907.25 lgn 0
907.5 lgn 0
907.75 lgn 0
908.5 lgn 0
910.25 lgn 0
910.5 lgn 0
912.5 lgn 0
914.5 lgn 0
914.75 lgn 0
915.75 lgn 0
916.0 lgn 0
916.5 lgn 0
917.0 lgn 0
917.25 lgn 0
917.75 lgn 0
918.25 lgn 0
919.0 lgn 0
920.25 lgn 0
922.5 lgn 0
922.75 lgn 0
923.0 lgn 0
923.75 lgn 0
924.5 lgn 0
925.0 lgn 0
926.0 lgn 0
926.25 lgn 0
928.0 lgn 0
928.75 lgn 0
929.5 lgn 0
935.25 lgn 0
937.0 lgn 0
937.5 lgn 0
938.0 lgn 0
939.0 lgn 0
939.25 lgn 0
940.0 lgn 0
940.75 lgn 0
942.5 lgn 0
943.0 lgn 0
943.5 lgn 0
944.5 lgn 0
944.75 lgn 0
945.0 lgn 0
945.25 lgn 0
945.75 lgn 0
947.75 lgn 0
949.25 lgn 0
950.25 lgn 0
951.75 lgn 0
953.75 lgn 0
954.5 lgn 0
955.0 lgn 0
955.5 lgn 0
956.25 lgn 0
959.25 lgn 0
960.75 lgn 0
961.25 lgn 0
964.5 lgn 0
965.0 lgn 0
965.25 lgn 0
965.5 lgn 0
966.5 lgn 0
966.75 lgn 0
967.0 lgn 0
969.25 lgn 0
969.5 lgn 0
970.0 lgn 0
970.75 lgn 0
972.0 lgn 0
972.75 lgn 0
974.0 lgn 0
975.25 lgn 0
975.75 lgn 0
977.5 lgn 0
978.25 lgn 0
979.0 lgn 0
979.25 lgn 0
980.0 lgn 0
980.5 lgn 0
982.0 lgn 0
982.25 lgn 0
983.75 lgn 0
984.25 lgn 0
984.5 lgn 0
985.0 lgn 0
986.25 lgn 0
986.75 lgn 0
987.0 lgn 0
989.25 lgn 0
989.75 lgn 0
990.0 lgn 0
990.5 lgn 0
994.5 lgn 0
994.75 lgn 0
996.75 lgn 0
998.0 lgn 0
998.75 lgn 0
1000.75 lgn 0
1001.0 lgn 0
1001.25 lgn 0
1003.5 lgn 0
1006.75 lgn 0
1007.0 lgn 0
1007.5 lgn 0
1012.75 lgn 0
1014.75 lgn 0
1016.25 lgn 0
1016.5 lgn 0
1019.25 lgn 0
1020.75 lgn 0
1021.75 lgn 0
1022.25 lgn 0
1022.75 lgn 0
1023.25 lgn 0
1024.5 lgn 0
1025.0 lgn 0
1025.25 lgn 0
1025.75 lgn 0
1026.25 lgn 0
1027.5 lgn 0
1032.5 lgn 0
1034.25 lgn 0
1034.5 lgn 0
1034.75 lgn 0
1035.75 lgn 0
1036.5 lgn 0
1037.75 lgn 0
1039.5 lgn 0
1040.0 lgn 0
1042.5 lgn 0
1044.75 lgn 0
1045.5 lgn 0
1046.0 lgn 0
1047.75 lgn 0
1048.0 lgn 0
1049.5 lgn 0
1050.0 lgn 0
1050.25 lgn 0
1051.0 lgn 0
1051.25 lgn 0
1052.0 lgn 0
1053.25 lgn 0
1055.5 lgn 0
1056.0 lgn 0
1056.5 lgn 0
1057.75 lgn 0
1059.75 lgn 0
1060.25 lgn 0
1062.5 lgn 0
1062.75 lgn 0
1063.25 lgn 0
1063.5 lgn 0
1064.75 lgn 0
1067.5 lgn 0
1069.25 lgn 0
1070.5 lgn 0
1072.25 lgn 0
1074.75 lgn 0
1075.5 lgn 0
1075.75 lgn 0
1076.0 lgn 0
1076.5 lgn 0
1077.5 lgn 0
1078.5 lgn 0
1078.75 lgn 0
1080.25 lgn 0
1081.0 lgn 0
1081.75 lgn 0
1083.5 lgn 0
1084.0 lgn 0
1088.25 lgn 0
1091.5 lgn 0
1092.0 lgn 0
1092.75 lgn 0
1094.25 lgn 0
1095.0 lgn 0
1095.75 lgn 0
1098.25 lgn 0
1099.0 lgn 0
1099.25 lgn 0
1100.75 lgn 0
1101.0 lgn 0
1101.25 lgn 0
1101.75 lgn 0
1102.25 lgn 0
1104.0 lgn 0
1104.75 lgn 0
1110.5 lgn 0
1111.25 lgn 0
1111.5 lgn 0
1112.5 lgn 0
1113.25 lgn 0
1114.25 lgn 0
1117.5 lgn 0
1118.5 lgn 0
1118.75 lgn 0
1119.0 lgn 0
1119.25 lgn 0
1119.75 lgn 0
1120.25 lgn 0
1121.25 lgn 0
1123.25 lgn 0
1123.5 lgn 0
1123.75 lgn 0
1124.0 lgn 0
1124.75 lgn 0
1125.5 lgn 0
1125.75 lgn 0
1126.25 lgn 0
1126.75 lgn 0
1127.0 lgn 0
1127.75 lgn 0
1128.0 lgn 0
1128.25 lgn 0
1129.0 lgn 0
1129.5 lgn 0
1131.0 lgn 0
1131.5 lgn 0
1133.5 lgn 0
1134.5 lgn 0
1135.25 lgn 0
1135.5 lgn 0
1136.0 lgn 0
1137.25 lgn 0
1137.5 lgn 0
1140.25 lgn 0
1140.75 lgn 0
1142.25 lgn 0
1145.5 lgn 0
1148.0 lgn 0
1148.75 lgn 0
1149.25 lgn 0
1150.75 lgn 0
1151.75 lgn 0
1154.75 lgn 0
1155.75 lgn 0
1156.75 lgn 0
1159.25 lgn 0
1160.25 lgn 0
1160.5 lgn 0
1161.5 lgn 0
1163.0 lgn 0
1163.75 lgn 0
1165.25 lgn 0
1165.5 lgn 0
1166.5 lgn 0
1167.0 lgn 0
1168.25 lgn 0
1169.0 lgn 0
1169.25 lgn 0
1170.25 lgn 0
1170.75 lgn 0
1171.25 lgn 0
1171.5 lgn 0
1171.75 lgn 0
1172.5 lgn 0
1173.25 lgn 0
1173.5 lgn 0
1174.75 lgn 0
1175.0 lgn 0
1175.5 lgn 0
1175.75 lgn 0
1176.5 lgn 0
1176.75 lgn 0
1177.5 lgn 0
1179.5 lgn 0
1180.0 lgn 0
1180.75 lgn 0
1181.75 lgn 0
1182.0 lgn 0
1184.25 lgn 0
1184.75 lgn 0
1186.75 lgn 0
1187.5 lgn 0
1188.0 lgn 0
1189.0 lgn 0
1190.25 lgn 0
1192.25 lgn 0
1192.75 lgn 0
1193.5 lgn 0
1194.0 lgn 0
1196.0 lgn 0
1196.25 lgn 0
1197.0 lgn 0
1197.5 lgn 0
1200.25 lgn 0
1201.0 lgn 0
1202.25 lgn 0
1203.5 lgn 0
1205.25 lgn 0
1205.5 lgn 0
1206.5 lgn 0
1207.75 lgn 0
1209.0 lgn 0
1209.25 lgn 0
1209.5 lgn 0
1211.25 lgn 0
1213.0 lgn 0
1214.75 lgn 0
1215.0 lgn 0
1215.5 lgn 0
1215.75 lgn 0
1216.0 lgn 0
1216.25 lgn 0
1216.5 lgn 0
1219.0 lgn 0
1219.5 lgn 0
1220.5 lgn 0
1221.5 lgn 0
1222.25 lgn 0
1222.75 lgn 0
1223.0 lgn 0
1225.0 lgn 0
1225.5 lgn 0
1227.25 lgn 0
1228.75 lgn 0
1229.25 lgn 0
1229.5 lgn 0
1230.25 lgn 0
1233.75 lgn 0
1235.5 lgn 0
1238.75 lgn 0
1239.25 lgn 0
1239.75 lgn 0
1241.75 lgn 0
1242.25 lgn 0
1242.75 lgn 0
1243.75 lgn 0
1245.0 lgn 0
1246.0 lgn 0
1246.25 lgn 0
1247.5 lgn 0
1249.0 lgn 0
1249.75 lgn 0
1250.25 lgn 0
1250.5 lgn 0
1250.75 lgn 0
1251.25 lgn 0
1251.75 lgn 0
1252.5 lgn 0
1255.0 lgn 0
1255.25 lgn 0
1258.0 lgn 0
1258.5 lgn 0
1259.75 lgn 0
1260.5 lgn 0
1263.25 lgn 0
1263.5 lgn 0
1264.75 lgn 0
1267.0 lgn 0
1267.5 lgn 0
1268.25 lgn 0
1269.75 lgn 0
1271.0 lgn 0
1271.75 lgn 0
1272.25 lgn 0
1274.0 lgn 0
1277.0 lgn 0
1277.25 lgn 0
1277.75 lgn 0
1278.75 lgn 0
1279.5 lgn 0
1280.0 lgn 0
1280.25 lgn 0
1280.75 lgn 0
1281.75 lgn 0
1282.25 lgn 0
1283.5 lgn 0
1283.75 lgn 0
1284.25 lgn 0
1286.25 lgn 0
1286.5 lgn 0
1288.5 lgn 0
1290.0 lgn 0
1290.5 lgn 0
1292.0 lgn 0
1293.0 lgn 0
1293.75 lgn 0
1294.5 lgn 0
1296.75 lgn 0
1297.0 lgn 0
1300.0 lgn 0
1300.5 lgn 0
1301.0 lgn 0
1301.25 lgn 0
1303.25 lgn 0
1306.0 lgn 0
1306.5 lgn 0
1306.75 lgn 0
1307.25 lgn 0
1309.25 lgn 0
1310.0 lgn 0
1312.25 lgn 0
1313.25 lgn 0
1313.75 lgn 0
1314.75 lgn 0
1316.0 lgn 0
1317.0 lgn 0
1318.0 lgn 0
1318.75 lgn 0
1320.25 lgn 0
1321.5 lgn 0
1322.0 lgn 0
1322.25 lgn 0
1322.5 lgn 0
1323.0 lgn 0
1323.25 lgn 0
1323.75 lgn 0
1324.25 lgn 0
1325.0 lgn 0
1325.5 lgn 0
1326.0 lgn 0
1326.25 lgn 0
1327.25 lgn 0
1327.75 lgn 0
1329.0 lgn 0
1330.5 lgn 0
1331.0 lgn 0
1331.75 lgn 0
1332.25 lgn 0
1332.5 lgn 0
1332.75 lgn 0
1335.25 lgn 0
1336.0 lgn 0
1336.75 lgn 0
1337.0 lgn 0
1337.75 lgn 0
1338.25 lgn 0
1339.0 lgn 0
1340.0 lgn 0
1340.25 lgn 0
1342.25 lgn 0
1342.75 lgn 0
1344.0 lgn 0
1344.25 lgn 0
1346.0 lgn 0
1347.5 lgn 0
1349.5 lgn 0
1351.25 lgn 0
1351.5 lgn 0
1354.75 lgn 0
